Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
10420, 2, 3, 0.657322, 0.657964, 0.657643,2944.482010, 3059.212414, 3001.847212,2971.621975, 3217.978747, 3094.800361,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657275, 0.657888, 0.657582,2939.538087, 3058.978683, 2999.258385,2970.301447, 3218.341661, 3094.321554,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657278, 0.657835, 0.657557,2924.599438, 3073.646761, 2999.123099,2959.321656, 3233.289037, 3096.305347,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657357, 0.657873, 0.657615,2929.928188, 3075.222000, 3002.575094,2966.399700, 3232.937662, 3099.668681,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657579, 0.658181, 0.657880,2931.610691, 3077.454721, 3004.532706,2965.916012, 3233.911300, 3099.913656,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657300, 0.657945, 0.657623,2949.908141, 3060.830538, 3005.369340,2981.712171, 3217.448381, 3099.580276,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657517, 0.658168, 0.657843,2953.912669, 3060.841172, 3007.376921,2982.362043, 3218.886842, 3100.624442,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657661, 0.658225, 0.657943,2928.544747, 3075.648566, 3002.096657,2962.624219, 3234.569726, 3098.596973,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657413, 0.657942, 0.657677,2932.174460, 3076.367050, 3004.270755,2966.255235, 3234.428742, 3100.341988,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657379, 0.658002, 0.657690,2943.772067, 3059.181054, 3001.476560,2978.567639, 3218.400954, 3098.484296,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657666, 0.658181, 0.657923,2917.325335, 3073.580909, 2995.453122,2955.176347, 3231.452519, 3093.314433,2263.13, 0.000217376, 1.01102e-05
10420, 2, 3, 0.657768, 0.658315, 0.658042,2916.694235, 3073.107373, 2994.900804,2952.031085, 3230.678102, 3091.354594,2263.13, 0.000217376, 1.01102e-05
1052, 2, 3, 0.142989, 0.143432, 0.143210,673.504027, 2507.978237, 1590.741132,737.989548, 4187.091973, 2462.540760,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142116, 0.142530, 0.142323,727.737624, 2557.701574, 1642.719599,781.185488, 4331.722620, 2556.454054,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143293, 0.144145, 0.143719,1290.347073, 1370.736679, 1330.541876,1571.171915, 1683.589048, 1627.380482,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142873, 0.143465, 0.143169,957.223826, 2466.975552, 1712.099689,1079.328185, 3923.295956, 2501.312070,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142248, 0.142802, 0.142525,754.979056, 2555.570939, 1655.274998,810.064731, 4325.116113, 2567.590422,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142953, 0.143272, 0.143113,674.520225, 2521.338362, 1597.929293,742.227350, 4215.355581, 2478.791466,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142986, 0.143323, 0.143155,675.512583, 2522.133959, 1598.823271,742.624986, 4215.482549, 2479.053767,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143133, 0.143497, 0.143315,670.881222, 2513.401526, 1592.141374,736.719297, 4191.727512, 2464.223404,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143198, 0.143533, 0.143365,670.390427, 2498.607939, 1584.499183,735.991860, 4167.329187, 2451.660523,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142678, 0.143068, 0.142873,696.177582, 2526.756899, 1611.467240,745.832427, 4331.013172, 2538.422800,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142895, 0.143290, 0.143092,680.483229, 2530.216528, 1605.349878,744.422450, 4228.838137, 2486.630294,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142683, 0.143028, 0.142856,710.410023, 2549.932025, 1630.171024,761.039481, 4325.365488, 2543.202485,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143051, 0.143559, 0.143305,674.764887, 2523.312832, 1599.038860,740.194136, 4193.944316, 2467.069226,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142555, 0.142926, 0.142740,709.778149, 2542.550531, 1626.164340,764.087571, 4307.985226, 2536.036399,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142586, 0.143035, 0.142810,709.305875, 2548.679355, 1628.992615,758.149139, 4325.576845, 2541.862992,207.19, 0.00109793, 5.43691e-05
